lyrics_latent_1,lyrics_latent_2,lyrics_latent_3,lyrics_latent_4,lyrics_latent_5,lyrics_latent_6,lyrics_latent_7,lyrics_latent_8,lyrics_latent_9,lyrics_latent_10,lyrics_latent_11,lyrics_latent_12,lyrics_latent_13,lyrics_latent_14,lyrics_latent_15,lyrics_latent_16,label
-0.0007308107,0.08381015,0.278264,-0.021027222,-0.0778307,-0.24810575,0.077424556,0.019849958,-0.026663544,-0.30008048,0.28562677,0.011164008,0.015889686,0.122607574,-0.0143395765,-0.07519841,country
0.013931513,1.5338206,-0.5824938,0.023044134,-0.27689555,-0.72783715,0.07182783,0.043476433,-0.011118252,0.77974784,0.48515514,0.0111792,0.0064004865,0.89695054,-0.002367923,0.62821126,country
0.043264054,0.75938183,-0.55121917,-0.011069007,0.85316986,-2.1874442,-0.0818197,-0.003111152,0.027798314,1.0700443,0.21804774,-0.045256097,0.047828317,-1.5287347,0.029376553,-0.9100101,country
-0.03762967,0.37502164,0.73399544,0.053013466,1.1016914,3.1102161,0.23981476,-0.031876918,0.026117127,-0.2097792,-1.1697028,0.015859727,0.068362355,-1.6548667,-0.09406071,1.4481354,country
0.027617145,0.26588172,-0.010271817,-0.004683856,-0.4312846,0.25807565,-0.049424723,0.0085955765,-0.011216629,-0.41920415,-0.4497498,-0.0153000895,0.017348224,-0.5306642,-0.034973115,0.6417769,country
0.023642603,0.560207,-0.15306395,0.020819867,-1.216759,0.044935286,-0.045582876,0.036421813,-0.00047652796,-1.6420527,0.004040502,0.011671073,0.008699084,0.66650623,0.012294851,-0.24138537,country
-0.017246174,0.35627383,-0.6507468,-0.01341469,-2.0281818,0.086987585,0.095809974,0.037583157,0.00016321614,0.8948593,0.0013634637,-0.009637322,-0.07072625,0.025877006,0.017220607,-0.8589173,country
-0.008702854,1.4800287,-0.8789171,0.037624575,1.1060691,1.1374888,0.15331277,0.059408545,-0.011362817,2.4522414,1.2662035,0.02528931,-0.082796,2.0467944,0.06401772,1.0850458,country
-0.06463875,-2.3585052,0.41417795,-0.022431059,0.38199186,-1.6507287,0.17026022,-0.0952974,-0.077311054,-0.9586586,-0.44282252,0.05654486,0.034402046,-0.2670015,0.10222151,0.37268367,country
-0.0670383,0.23334388,-1.3655707,0.083875634,-0.7420648,0.07649723,-0.014078476,-0.0339777,-0.005991403,-1.1890111,-1.534166,-0.038182493,-0.022359423,0.7669619,0.007918781,-0.7699137,country
0.0318797,0.45526302,-0.16412532,0.0066934954,0.730432,-1.7413915,-0.045538858,0.02140131,0.022397991,0.40240774,0.54565865,-0.031870987,0.030177481,-1.943526,0.030551748,-0.34712493,country
0.009763616,-1.1423159,-0.89996195,-0.028338352,0.89491576,1.2515799,0.023251213,-0.06643563,0.020902071,1.1148394,-1.76566,-0.04283593,0.011571642,-1.6604327,-0.083642714,0.30397746,country
0.00023451261,-0.22498746,1.3413845,-0.028173963,-0.8528079,0.16206032,0.06621402,0.004794797,-0.03705413,0.4868662,0.47154632,0.04969197,-0.019391581,-0.22330493,-0.010613503,0.57148254,country
-0.005056042,0.03912681,0.87714547,-0.0024770405,-0.11473575,-0.3738541,-0.01965648,0.016055522,-0.03046342,-0.43055,0.3250801,0.013551536,-0.0066083483,0.43518543,-0.018916376,0.36022308,country
0.048586957,0.4281637,0.5923802,0.08080696,1.6257197,-1.1387224,-0.091626585,-0.005164692,-0.0026445128,-1.0667825,0.3492005,-0.02969911,0.048458856,2.3702462,-0.014095211,1.1454835,country
-0.028791009,0.34290993,3.0254788,0.028021028,-1.6172615,0.18434614,0.021676198,-0.003285125,-0.00304595,-0.29343307,-1.3011614,0.1061366,0.003174685,0.77530867,0.03283678,-0.87658054,country
-0.0011170749,1.2743635,-1.3150262,0.01937916,1.5098264,1.7390391,0.25623384,0.033594005,-0.0024545044,0.18338451,1.1182662,0.00680732,0.026927693,1.7574375,0.037776753,-0.2885764,country
0.024370866,1.3901011,0.5159611,0.07157716,-0.14092514,-1.3724797,-0.09137431,0.008113315,0.017600697,-1.1860765,-0.83180755,-0.010242131,0.062315986,-0.7623078,-0.019317152,0.9623507,country
-0.01791617,-0.27838224,0.8557512,0.059780538,-0.22037992,0.86080194,-0.12154621,0.031409226,-0.017941155,-1.5665308,-1.8643779,-0.013263477,-4.632771e-05,1.8599906,0.032743953,1.0804251,country
-0.010736493,-0.024910897,0.20854641,-0.025432162,-0.060206532,0.03414792,0.08058064,0.016118756,-0.027117454,-0.33321702,0.08227017,0.008243141,0.018988473,-0.023962997,-0.01162963,-0.20805196,country
0.061403617,2.0864055,-0.8796744,0.011756046,-0.69574386,0.55438906,0.09822901,0.001159694,0.03305221,1.6072463,-0.5436101,-0.042777408,0.022564426,0.051327128,-0.057593234,0.4282612,country
0.004553616,0.33097494,0.37036353,0.025236012,1.1117778,-0.1162636,-0.025480583,-0.007081354,-0.018090932,-0.3689306,0.24611986,-0.011349373,-0.02354993,1.947392,-0.008901715,0.036067843,country
-0.046500154,0.013544805,-0.7374108,0.030166088,0.18205331,1.1821918,-0.06743625,0.026285263,0.044887666,0.30710152,-0.5170472,-0.06672335,-0.08542166,-0.38504848,0.00614034,-2.1968863,country
-0.013052965,-0.078599095,0.1487207,-0.017943753,-0.23676908,-0.7622012,0.08244604,0.044539757,-0.04016855,0.47959778,0.49652788,0.021620696,-0.012547914,-0.41339982,0.002919456,0.32325974,country
0.04096837,-0.095065,-1.8419334,0.028011465,3.204945,-0.19283879,-0.27680817,0.11215967,0.086467355,1.8426558,1.572499,-0.0307361,0.030198801,-0.8301135,0.113056675,0.94287217,country
-0.07944175,0.8085997,-0.86738527,0.1090211,-1.1614587,0.40496808,-0.09931265,0.01728605,0.031630736,-1.4984726,-2.198949,-0.016992772,0.0035035573,0.6104893,0.00271835,-0.78973746,country
-0.071025886,-2.281734,-0.96543866,0.012135373,-0.26727128,-0.737992,0.2160128,0.1789813,-0.03231899,1.5574317,2.9291835,0.06363293,-0.08181959,-2.3809142,0.119767234,0.89367735,country
-0.006273661,-0.3984595,1.0887551,-0.00021754391,1.841264,0.32450938,-0.14723647,-0.02905571,0.010993969,1.2823292,0.6624561,0.030932294,-0.015639078,-0.9679592,0.047173217,-0.17463961,country
-0.0123281125,0.064396314,0.03913784,-0.0003640931,-1.0960797,0.5900232,0.01665657,0.035456285,0.0019524843,-0.5166211,0.16106522,-0.01599493,-0.045293353,-1.1746594,0.004169656,-0.15928394,country
-0.09442079,-0.92697227,0.40593827,0.09452037,0.5647798,-0.7629324,-0.07226367,-0.1102544,-0.0011232123,-3.4795604,-1.7916809,0.08973771,0.095835045,-0.2579472,0.12260695,-0.80692136,country
-0.023397611,-1.7229985,0.5225061,-0.07854421,0.2424378,-0.33573952,0.011030011,-0.086094566,-0.05735571,2.0993483,-0.48228985,0.082840055,-0.02511863,-0.50756836,3.3266842e-05,0.40985915,country
-0.010247031,-0.07558969,1.6009089,-0.011848602,-1.0423476,0.4676714,0.009494059,0.028794559,-0.017283872,-0.6640974,0.30327272,0.030738708,0.0007179454,0.10808076,0.011919312,0.24473634,country
0.0601124,0.6514847,-0.777533,-0.03779243,0.9482943,-0.6473584,-0.26837832,-0.09703454,0.053179976,1.1035568,-1.521536,-0.021882568,0.072310254,-0.22065085,-0.08887693,1.3534783,country
-0.014212986,0.0332365,1.8760386,0.0040837433,-0.7822437,-0.5946341,-0.040256664,-0.004310319,-0.022078108,-0.30516493,-0.14316383,0.05053263,0.014666578,0.21124613,-0.006793174,-0.21954948,country
0.032676823,-0.2919368,0.19520439,-0.024297908,-0.20631376,0.5573085,0.060186468,0.047462553,-0.03316695,-0.20478448,0.81493044,-0.0025737945,-0.031273074,-0.2138001,0.0033270456,1.1997778,country
0.053169675,-2.0168545,1.9441187,-0.030091505,0.6204176,0.37642896,-0.02357483,-0.0706168,-0.038343783,-1.2473391,0.75802755,0.025565293,-0.0046253316,1.7067347,0.01890744,1.1083251,country
0.010146563,1.3881698,-0.76890045,0.019623296,0.15780485,-0.39428142,0.04463009,0.015407598,-0.0022140034,0.7072995,0.16963434,-0.015360713,0.011180174,0.36468354,-0.013832709,-0.06565887,country
0.00539721,-1.8519993,1.6801928,-0.08833179,-0.09925127,1.4374616,0.10487316,-0.05612263,-0.029141685,-0.06247662,1.2797917,0.07234154,-0.03344398,-0.08036593,-0.014913861,1.3091447,country
0.09877377,1.0063044,-1.4925885,-0.00710495,-0.9749719,-1.0509872,-0.1394502,0.13177167,0.0065423325,0.4864618,3.890541,0.02587529,-0.118226714,0.5324149,0.073189214,-2.2931113,country
-0.0048265327,-0.74559414,-0.33636045,-0.045531027,0.83285064,0.6830933,-0.075783774,0.062147066,0.012562644,-0.22895224,1.5683059,0.017502675,-0.043443263,-0.5310405,0.054876193,-1.4445482,country
-0.012987638,0.4461556,1.7594023,0.001895193,-0.6772982,0.400176,0.00961367,0.00651055,-0.018131316,-0.14371808,-0.7981128,0.060620766,0.019073684,0.37204295,-0.023972353,-0.24168439,country
0.03947518,0.30876577,0.6719564,-0.01948233,-0.03842926,-1.4577687,-0.101319835,0.00031738356,-0.008702569,1.7044976,0.8790278,0.012198313,-0.048079923,-0.042584784,0.0053766426,-1.435714,country
-0.04451532,-1.4390556,-0.12625177,-0.039848827,-0.4753464,0.576667,-0.048372775,-0.026174387,-0.06265481,-0.12642989,-2.034774,-0.030340232,-0.09090353,0.94232523,0.024321133,-0.04313016,country
0.04791715,2.7988923,2.2034533,0.029164122,1.4811407,-0.79494464,-0.08332391,0.016557725,-0.0072146915,0.685099,-0.24447992,0.06737932,0.058447294,1.2872927,0.046940006,1.0762379,country
-0.027906666,-2.9086037,1.4390597,-0.043132287,-1.0198557,-1.2280684,0.10412883,-0.08706049,-0.08930124,-1.5641232,-0.8787114,0.03305846,0.007645499,-0.40901834,0.07335314,1.1629182,country
0.025388738,0.82851803,0.4626963,0.03178197,-0.11206505,-0.98833704,-0.06290613,0.011418151,0.0006018132,-0.8000418,-0.5765996,0.007032958,0.05117815,-0.07612983,-0.018719437,0.9913055,country
0.0027891528,0.11257396,-0.2563579,-0.01911594,0.009682089,-1.903643,-0.01634074,-0.002943296,-0.01455701,1.324749,0.24175957,-0.024988161,-0.0015317611,-1.0766841,0.024625463,-0.6975088,country
0.055603802,-1.6102629,1.285102,-0.07983369,0.44943208,1.602004,-0.16789448,-0.06887297,-0.013344079,-1.7957383,1.1512746,0.02240271,-0.006623514,1.0549909,-0.0037806025,0.3081632,country
0.027499154,0.34305912,0.7234252,-0.0120252725,1.1860566,-0.7022069,-0.12940483,-0.038980775,-0.01187969,0.9937389,-0.8879756,-0.01729023,0.0012946241,-0.15104988,-0.017643247,-0.5851609,country
-0.02386774,-1.7766114,-0.8509496,-0.0703854,-1.5837365,1.8670965,0.16529915,0.07443569,-0.03887739,1.4338067,0.940861,-0.015029751,-0.16489899,0.49313238,0.058600113,-0.056976587,country
-0.02085915,0.8862398,0.3390692,0.021262923,0.99580616,3.7816663,0.28005797,0.0043436307,0.034390483,0.43749008,-0.76073945,-0.006055992,0.03937279,-1.3124278,-0.09817917,1.8017514,country
-0.07617772,0.48549604,-2.5507462,0.08969834,-0.074028045,-0.44398165,0.34789762,0.055412628,-0.041284386,-1.172352,0.87929577,0.037758447,0.044403713,-0.44809735,0.048437536,-0.9428524,country
0.04552018,0.6212876,0.099504724,-0.006439248,1.6682855,-0.38246223,-0.2493977,-0.060378134,0.014144134,0.9396721,-0.09807143,-0.018959843,0.00704203,-0.33843657,-0.004289344,0.75102496,country
-0.011257401,-0.5256682,1.0977334,0.010590104,0.043044627,0.588738,-0.11585808,-0.0062613096,-0.03102885,-1.1929889,-1.1623534,-0.0027798682,-0.013828587,1.2317508,0.016419956,0.90074384,country
-0.013511,-0.5196999,0.53000915,-0.023430334,0.26693106,-0.085588574,-0.009610198,0.0010923874,-0.052815214,0.5983491,0.017829254,0.05253305,-0.038608417,0.47931188,-0.009110785,0.65944314,disco
0.031378802,0.022101719,1.9684415,-0.045658126,-0.9213009,0.6271706,0.08685529,-0.032009043,-0.043762002,2.1943083,-0.31763878,0.0980025,-0.030434392,-0.16989428,-0.068878636,1.942456,disco
0.048254967,1.9076722,-1.4486488,0.015806908,1.1021862,2.2435274,0.13079199,0.03153389,0.052814726,0.9882368,0.3360606,-0.07333407,-0.0007594861,-0.86852294,-0.0149218645,-0.22193994,disco
0.03082344,1.8639692,0.6799601,0.062987454,0.44345695,0.40865594,-0.0515572,0.08653531,0.06492965,1.2285529,0.2335881,-0.023352895,-0.06741002,-0.8120273,0.036415823,-2.6015205,disco
-0.03707613,0.7253513,0.39460832,0.032447025,1.4761142,0.44711894,-0.024422377,-0.021501902,-0.010047857,-0.35210925,-2.154976,-0.03894573,0.011496924,0.9788758,-0.06172657,0.12220517,disco
0.022594435,-0.01874606,0.028833404,0.011196857,0.5755246,-1.7106785,-0.02312728,0.025876308,-0.013202738,-0.72078705,0.7615145,-0.022615971,0.014447495,-2.1597888,0.057918787,0.4411433,disco
0.10768233,0.35937816,-0.6298402,0.00095692836,-1.9420156,0.7138839,-0.10977246,0.06501748,0.01035862,-1.2387477,0.5094036,-0.033462163,-0.018681422,0.6740095,-0.002371112,0.62666965,disco
-0.00531012,-1.1324931,1.0923686,-0.05075033,-0.14000475,-0.013874352,0.019867554,-0.037448023,-0.05156388,0.02192843,0.9124765,0.03518017,-0.03493152,0.24063158,0.011708442,-0.17049748,disco
0.005025437,-0.15803494,0.06294991,0.017945515,0.4510476,0.113642454,-0.080163315,0.012210311,-0.019785168,-0.8396796,-0.30965924,-0.026868246,-0.02204476,0.73351043,-0.0080089355,0.8846234,disco
-0.061602272,1.373373,1.758223,0.061903,0.7755473,0.26940095,0.017260358,0.05532895,-0.015680345,-1.7347208,0.64089274,0.065122895,0.04912929,1.0448663,0.06092336,0.28322622,disco
0.063725166,-0.37764263,-0.8212352,-0.02619044,0.8588014,0.13620934,-0.086173475,-0.048648067,-0.008324377,-2.456627,1.098076,0.07500063,0.074539065,2.16623,0.005931014,-2.3480878,disco
-0.029307878,0.5549177,1.009517,0.10983579,1.1972463,3.2212958,0.2359562,-0.050173543,0.04919466,-0.8300468,-1.2529386,0.019603122,0.15182011,-2.5986924,-0.09996041,1.9061854,disco
-0.09095091,-2.5397604,-0.7135204,-0.068498924,0.056338653,0.7863209,-0.018328957,-0.09804888,-0.0671679,-0.12001362,-2.2161794,-0.036809117,-0.062283516,1.1424918,0.066911206,-1.131461,disco
0.0055288263,-0.9387628,-0.28832823,-0.035551623,-1.3320706,0.43536377,-0.096865624,-0.0009825844,0.002656933,-0.35679632,0.03063377,-0.04398304,-0.08818881,-1.4430296,0.014848242,-0.44945028,disco
-0.004054133,-0.22804461,0.56006783,-0.018451475,-0.67176986,0.23904592,-0.033334002,0.00831577,0.04329143,0.6573311,0.224846,-0.001997946,-0.041337818,-1.5695648,-0.0022102352,-0.97446537,disco
-0.049662545,-1.1917108,0.07050176,-0.023931067,0.58796346,0.46765256,0.026576146,-0.046603795,-0.025652219,-0.58595574,-0.6134677,0.025264125,0.012737792,-0.8119955,0.02093369,0.58815825,disco
-0.02500399,-1.5335424,1.0224351,-0.08282341,0.3973194,0.085617244,-0.06665841,-0.09025718,-0.043792147,1.1725824,-1.0235976,0.0315155,-0.054575033,-0.2690126,0.036463402,-1.314325,disco
-0.0394127,0.17067929,0.402772,-0.00831468,0.9294954,1.0795953,0.05689117,0.0023160279,-0.024163494,1.1444795,0.35741618,0.007972377,-0.11239102,1.3361006,0.00946136,-0.7284516,disco
-0.03316942,-0.12588078,-0.13393205,-0.013398984,0.15795931,-0.6151835,-0.00076096505,-0.0141916,-0.03565994,0.59045804,-0.03621447,0.014929136,-0.026412949,0.26457843,-0.0045225797,-0.3114587,disco
0.018421452,0.21331128,0.13137655,-0.03451131,-0.27599615,-0.52348137,0.033156678,0.022025151,-0.02306308,0.38715485,0.29572123,0.012986982,0.00917037,0.008729264,-0.015194189,-0.02618277,disco
-0.03139609,0.24861066,0.5217818,0.0132744,-1.0321584,0.17165643,0.108796075,0.043718293,-0.02561187,-0.74562263,0.12997827,0.00044352107,0.002445925,-0.73273045,0.004351247,0.36544386,disco
0.013511578,0.088262185,0.64724004,-0.011213761,0.22413592,-0.95438343,-0.0944812,0.015930532,-0.00963106,1.1759979,0.686269,0.008247127,-0.04080178,-0.178615,0.011548791,-1.0208439,disco
0.0062834546,-0.101573125,1.3513596,-0.031122632,-1.1872154,0.561856,0.031078182,0.027534975,-0.020951875,-0.27020943,0.3201058,0.041499127,0.0037550926,0.081931114,-0.007847695,0.5413053,disco
-0.021848937,0.3365907,-0.84947133,-0.014355417,-2.8024883,-0.5749297,0.16562778,0.023366718,-0.0046152957,1.2008388,0.07274937,0.010680699,-0.07144958,0.065845564,0.0117662065,-0.8669174,disco
-0.026207412,0.2559808,0.7359288,-0.0009900164,0.6582459,0.417696,0.036739457,-0.017712167,-0.02514922,0.21156251,-1.2347248,0.012247642,0.0057767816,0.09706804,-0.041834295,-0.25552285,disco
-0.00045948662,-0.056111805,0.009218916,-0.02312453,0.11835007,-0.0480434,0.05442706,0.010580437,-0.037098363,-0.24218571,0.054593332,0.002127374,-0.0006634779,0.12560698,-0.016824413,-0.0017800033,disco
0.035944134,-0.5000016,0.7405302,-0.04554207,-0.74574465,0.6540927,-0.061830267,-0.015616058,-0.0055269524,-0.322034,0.10152047,0.0020220983,-0.083244875,1.7038357,0.0054923836,-1.0930203,disco
0.0010249112,0.10665042,0.11217223,-0.0074901935,-0.17069605,0.2322321,0.036895994,0.005030131,-0.024794204,-0.59189355,0.11211749,-0.00010582898,0.0113067925,-0.62090874,-0.0014903676,0.12352833,disco
-0.023259701,0.22506331,0.9626921,-0.02114708,0.742071,0.5683542,0.023065977,-0.018131072,-0.030336585,0.6092994,-0.6513597,0.025704782,-0.027723335,0.27397826,-0.024466092,-0.46629906,disco
0.044972245,0.8271779,-0.6851096,-0.0125311315,0.8703908,-2.3514519,-0.09917137,-0.0043214094,0.030426968,1.528294,0.3195663,-0.05892767,0.04501505,-1.5702826,0.039989658,-1.0178984,disco
0.0582534,-1.3521821,-0.6158943,-0.059606325,0.25103566,2.9005475,-0.113459334,0.012811637,0.012699474,-1.597568,1.4156098,-0.014674839,-0.01713765,-0.537875,0.011516482,1.2366803,disco
0.025432134,-2.6491535,1.8825874,-0.077861466,0.77298087,1.1722742,0.01676263,-0.10995837,-0.02469336,-0.53619486,2.0129073,0.08008505,0.0028125495,1.1284955,0.00077430345,0.7840588,disco
-0.050044768,-1.5427579,0.018826172,-0.070554644,0.5379486,0.5164956,-0.040679947,-0.05344283,-0.036457043,0.25645554,-0.8728627,-0.0021789626,-0.055876568,0.16792636,0.018379038,-0.4895957,disco
0.0006224159,0.6779579,-0.7195588,0.056030504,0.3982929,-0.21262065,0.07955913,0.12147136,-0.043989476,-1.4426858,1.8728042,-0.007258893,-0.011843726,0.51173455,0.033990495,0.49897578,disco
-0.02546083,-0.39961487,-0.25104794,-0.03733668,0.6981497,0.16328189,-0.03361295,0.06403173,-0.006155435,-0.13039213,1.0499545,0.010471657,-0.03830298,-0.4053757,0.050510757,-1.104203,disco
0.0010966696,-1.7304264,1.6491308,-0.07894619,-0.71228826,0.64963895,0.1189882,-0.03976785,-0.059622362,0.037095875,0.6554619,0.06600571,-0.029215895,-0.338211,-0.015129169,1.3074222,disco
-0.0054423474,-0.5913851,1.0023804,0.0090202,-0.27763933,0.6932845,-0.14771171,0.024666516,-0.03562673,-1.0867529,-1.7425164,-0.004230586,-0.010004502,1.3445506,0.007112941,1.4757744,disco
-0.004204642,0.40923828,0.3191173,0.004532149,0.6517799,0.09366414,-0.063966915,-0.024958909,-0.011259586,-0.06031312,-0.65786535,0.004956866,0.015511608,-0.18919975,-0.050611526,0.55413365,disco
0.036596797,2.1944318,1.5390033,0.04388389,-1.335966,0.93911576,0.20290674,-0.022111116,0.055671018,0.78423035,-0.40973157,0.018232645,0.042677544,-2.435506,-0.022998234,0.046156645,disco
-0.023356484,0.8504738,0.10469495,0.020473903,1.1334462,0.027395725,-0.040872023,-0.05732383,0.0030911267,0.076532006,-2.0545075,-0.03250269,0.014889779,0.4989808,-0.06028878,-0.17356777,disco
0.10817467,1.2092587,-2.582392,0.049567737,-0.6690047,-1.2536018,-0.100967064,-0.03265465,0.04654343,0.21232864,-1.2887746,-0.11200548,0.027598789,-0.9156861,-0.045418955,0.666685,disco
0.07059864,0.20457125,-1.8167377,-0.022265948,0.16692784,-0.012850136,-0.19304341,-0.007675154,0.04790086,1.0841355,-0.375254,-0.07937771,-0.030120797,-0.8153936,-0.02096196,0.16305372,disco
0.014531497,-0.0046150573,0.44069356,0.03503962,0.7833835,-0.2406938,-0.06702952,-0.016414328,-0.020627502,-0.88181293,-0.43228626,-0.014498876,-0.0006827116,1.7244642,-0.02361038,0.5707599,disco
0.014972355,0.42274362,0.17823283,-0.022866435,-0.07606122,-0.2945311,-0.11951795,-0.0074704774,0.004034143,0.36537525,-0.7574558,0.022020483,0.03297943,0.024146281,-0.05600509,0.537972,disco
-0.028507443,-0.083983704,0.70926297,-0.0118542295,1.1336501,0.36794442,-0.07663041,0.018446477,-0.007812634,0.4269593,0.5244198,0.016781932,-0.03888105,-0.2788298,0.035373867,-0.7940823,disco
-0.015347602,0.39484113,-0.8809135,0.067024104,-0.5359093,1.1572442,-0.106318876,0.027581157,0.095017016,1.3623642,-1.0925975,-0.098029934,-0.11505119,-0.73826975,0.029090969,-3.1636145,disco
-0.0069858246,0.35587162,-0.8093391,-0.015610121,-2.9076445,-0.23767674,0.089583844,0.017218767,0.006785549,0.8734498,-0.0147918835,-0.00075105485,-0.078679055,-0.06036774,0.01309854,-0.893246,disco
0.08254193,1.3914958,-0.11109658,0.0038012136,1.4497502,-0.049167365,-0.2192359,-0.024546552,0.04271326,0.468208,-0.021289036,-0.04885257,0.05142668,-0.9586114,-0.03597483,1.2173444,disco
0.036562584,1.9864792,-0.7909625,0.03309711,0.49836102,0.48914397,-0.03986813,-0.010975776,0.033424716,-0.32296178,-0.6805593,-0.04805366,0.06089672,-0.35929656,-0.049642622,0.34043047,disco
0.0070895525,-1.4848382,-0.17957267,-0.044852655,-0.99692476,-0.06988986,-0.06336412,-0.051931817,-0.032265574,-0.6593356,0.10555381,-0.028567687,-0.07393677,1.5879457,0.026232475,-1.3069011,disco
0.005091941,0.36798918,-1.093637,0.047374755,0.04590927,0.48926687,-0.06904115,-0.023714326,0.046472784,1.082721,-1.4645336,-0.102130614,-0.06743634,-0.30939847,-0.012768274,-2.090976,disco
0.03305855,1.9169433,-0.605312,0.01780455,-0.61597425,-0.4112999,0.08375527,-0.025642585,0.015160605,0.4877765,-1.2817549,0.014483325,0.080798514,0.79993236,-0.081299886,0.26359007,disco
0.011112888,-1.1577806,-0.7980878,-0.013696133,0.38305962,1.2974777,0.049785532,-0.07331672,0.003758736,1.1491226,-2.2609887,-0.058172304,0.0040659644,-1.781432,-0.09777148,0.44504502,disco
-0.07613547,0.31001192,-1.3586847,0.07464898,-0.45487857,-0.9839448,0.06779977,-0.07533248,-0.0299691,-0.7997519,-1.1628795,-0.021517863,-0.010941278,0.9178685,0.007297514,-0.6019964,disco
-0.01416838,0.9092256,0.08890559,0.03171347,-1.7627339,0.10906738,-0.014806084,0.07477309,0.013048131,-1.2852112,0.6712195,0.0046808627,-0.035399325,-0.6326073,0.020147162,-0.3676625,disco
0.00452915,0.7261757,-0.29981583,-0.018327883,-1.7971387,-0.47644585,0.14586644,0.03164211,-0.024206808,1.3838375,0.084032826,0.019729745,-0.036395624,0.08079502,-0.015839685,0.0048271716,disco
0.0210498,-0.38646066,0.31119955,-0.0104450565,-1.0127168,0.1443111,-0.089500695,0.025752211,0.08042775,0.6173992,0.2675721,-0.03205597,-0.07070283,-2.5753076,0.009119071,-1.3680811,disco
-0.027356958,0.45266205,2.3290932,0.01307399,-0.9415207,-0.15893188,0.0017085746,0.007407209,-0.012715131,-0.4122423,-0.6076011,0.086507976,0.006165061,0.61469173,0.03535594,-0.80712813,disco
0.006544943,-0.2801854,-0.68622816,-0.013907931,-0.3660283,-0.7785084,0.039469734,0.06902034,-0.024721961,0.089238256,1.6253419,0.0021435777,-0.05434695,0.30904123,0.033338875,-1.1529788,disco
0.004302023,0.625055,-0.081105225,0.01855599,-0.43038166,-1.7106054,-0.025800355,0.088298075,-0.042639066,0.63430774,1.1165535,0.009405539,-0.034196727,-0.34646434,0.020620482,1.3173813,disco
0.008172998,-0.0912215,-1.4684774,-0.01986413,-0.9252914,0.56404084,0.11447857,0.043038256,0.0025297366,2.201157,0.59030527,-0.029425878,-0.088268906,-0.67908406,-0.0007240977,-0.054612726,disco
-0.05706831,1.3358505,-0.63105994,0.057960525,1.0789387,0.6053184,0.11372672,0.03424324,0.0022199452,-1.6960748,-0.9223564,0.0368733,0.09423295,-0.5557404,-0.016351204,-1.2070386,disco
-0.008937346,-1.7775624,0.89598995,-0.0811681,0.081610575,0.37820375,-0.0008530393,-0.08689653,-0.03993561,2.0822606,-0.58716154,0.04701273,-0.059556276,-0.75797087,-0.019262824,-0.076280534,disco
-0.009397274,-0.41773868,-1.051635,0.0025899988,0.53654015,0.8924111,-0.07425682,-0.010448225,-0.014360053,-1.0875298,-0.32983068,-0.045581352,-0.007326156,0.68009317,-0.025611768,-0.29808167,disco
-0.07756638,-1.2491941,0.2356209,-0.047491472,2.8263612,1.5526389,0.03555477,-0.060092054,-0.0037492886,0.75666976,-0.7102815,0.028944828,0.042366687,0.40306956,-0.02149989,1.0649047,disco
0.01275239,-1.9192747,-0.7223925,-0.0105699,2.0084217,0.62575364,0.020225368,0.060571022,0.0007100366,0.04601577,2.578506,0.054190483,0.04000428,0.8075846,0.06499196,-0.6198374,disco
0.057935067,0.093921915,-1.3101773,0.053235196,-0.13038972,-0.17134856,0.035600703,0.12002045,-0.04432566,-0.7036561,2.7777636,-0.010451061,-0.06837503,0.9735034,0.06779488,0.2633374,disco
0.0022019073,0.29770267,0.59354025,-0.0063089933,-0.07955867,-1.2962279,-0.07440995,-0.018552847,-0.02861335,0.33247975,-0.01288303,0.03281906,-0.0063803047,0.71195513,-0.021663496,-0.330108,disco
0.091351785,0.5171262,-1.7113572,-0.009540584,-0.50135404,-0.28982383,-0.14420564,0.011431238,0.03245074,0.23691684,-0.27491215,-0.07323559,-0.0075948164,-1.0524257,-0.03739316,0.8835237,disco
0.03999223,-0.43563718,1.5386766,-0.05927591,-1.3856379,0.809384,0.06438664,-0.014963877,-0.037198417,0.80801,0.23178032,0.04372325,-0.024963707,-0.52331734,-0.053136446,1.6851428,disco
0.085167095,0.7701608,-0.93084544,0.039098457,-2.5131838,0.3541286,-0.10166007,0.060597822,0.027606834,-2.0258203,0.54470015,0.02098421,0.0016420111,1.2284108,0.027876066,-0.149533,disco
-0.025775975,-0.97109294,0.3533041,-0.044334304,-0.058936983,0.57497984,0.020869143,-0.023649747,-0.0008507781,0.3945116,-0.21382281,0.003941476,-0.040659383,-1.3588593,0.0008673109,-0.43723446,disco
0.0137087945,0.5648493,0.10709767,0.020939576,0.45949435,-1.2890844,-0.12302849,0.031332433,-0.027269168,0.68980813,0.56430286,0.020455325,-0.01876396,0.23024607,0.0051264483,1.5690362,disco
-0.04051789,0.9859732,-0.28949726,0.0077446494,0.9451618,0.9762337,0.14238118,0.021989489,-0.012710176,0.36301777,0.010876939,-0.011508319,-0.058630913,1.546518,0.016288986,-0.8729611,disco
0.010280615,-1.8288505,-0.14096725,-0.036215298,1.0629923,0.8005744,0.0069716126,0.042417526,-0.024878958,0.4111283,2.192571,0.045906622,-0.028229974,0.46379995,0.04724426,0.21269032,disco
