pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9,pca_10,pca_11,pca_12,pca_13,pca_14,pca_15,pca_16,pca_cluster,language,genre
-0.6684981656648127,3.067179105557759,0.149976128023332,-1.3101023913130065,-0.3783586214600668,-3.5950379480335894,-0.41844093711291885,-0.6667605768096708,-1.390675831426126,-1.2642220045105492,0.7976482550064549,-0.20435453399694406,-0.1614414572127671,0.17467488959905197,0.710269441010475,-0.3458775387582487,0,English,rock
-0.2736649224698996,2.0571647409990557,0.8091440365970931,-1.6789765890918162,0.7574596466363374,-0.08895768677124742,-0.28007122534774276,0.8080982128110534,-1.4974515458746587,1.0944343716472535,0.6433019323567305,-0.505993052730559,-1.2696112019814607,-0.08303493516325375,0.4088910333924804,0.4598220844558601,0,Bangla,Pop
-1.6226608337927324,2.8370081028809846,0.5522350005608506,-1.0047191671859044,-1.0492224884303523,-0.6847198480494924,-1.4727192384836143,-0.43276599161267915,-0.2948209702292471,-0.8394357637017504,0.3906403223903414,-0.9008594633186656,0.37706005825757966,0.03596967914700286,-0.41141241222426933,-0.4664156501182438,0,English,country
-2.6301546294635285,1.0119543848213086,1.0096640987092793,-1.711692133396238,1.99129723012551,1.2144711723289123,0.31479239102415896,0.12377677913443504,0.11626882680897209,-0.052634386369917775,0.5173872138757407,-0.9192241664261217,-0.16962548640349612,-1.1820803741718544,0.16291028952084943,-0.10423246869063571,0,Bangla,Indie
3.783991786000664,3.3496822464910214,-0.14458426030846974,1.8691622731789952,0.45439557043490914,-2.6218348792484503,0.8742457613804792,0.6533962281630964,-0.015457341400934748,-0.004402176471340703,-0.8928133441514517,0.5959747664251809,1.2137874609735413,0.5924433601201436,0.8065671255801469,0.4834478306376397,1,English,reggae
2.3227053587530104,1.1183930886184432,-1.771570954209471,-2.6053945205026348,2.3226352587248984,1.5693182647560473,-1.2035628070298712,-0.4508544773629428,-2.7597542173743506,0.40651985300484106,-1.5947562166360143,0.051795477456653985,0.07320419546586175,-0.3563865736423562,-0.08909974195502658,-2.0019629512876618,1,Bangla,Pop
1.1189269287577797,0.27863412356172407,-1.6353831905490406,0.2714862291256652,-1.0532918391308772,1.8275243685405849,-0.26898086780449837,2.3440573020943956,-1.3747093291379264,-0.8100422367935085,1.306347654614207,-1.514967128148677,-0.27575050892887615,-1.3796456900207597,-1.1332229802227693,0.5904568592004643,1,Bangla,Adhunik
-2.1305251308785507,-1.4592796496211144,-1.5306514730197776,1.5068476270977318,-0.31826539973601625,1.3666630876579127,1.3103620775447513,-0.1213647453526849,0.8989349674438227,0.25878432746693075,0.5331888152697056,0.1468092562569415,0.15005811173173883,-0.006870553882187634,0.6540428531086799,0.3663784160863983,0,English,country
-1.08366236108006,-1.3438383542282677,0.15607641416195273,-1.2622106612667994,0.588313606325344,-1.313531154698468,0.47998972103441984,0.5484423485663675,-0.16794869322655168,0.07281321833677881,1.111061558429876,-0.5187523383254646,-0.1024782428226113,-0.12781070990572968,-0.17457357606461787,0.1227767578366532,0,Bangla,Adhunik
1.5393092863496034,1.0325430484985638,4.725843160159645,0.8851979532008714,0.3888594950113462,-1.1241575047979224,1.8278561608533277,-3.118227728538938,1.5709853835705778,1.9729050914181807,-0.7213514244058806,0.38283940285338786,-3.0327459477669696,0.5173472193466786,-0.5243773843280085,0.3319716109162517,1,Bangla,Islamic
-2.961809164041785,-4.047393806018174,0.34807405956421417,-0.7308878779305565,3.3108841061872876,-1.7750958809554254,0.7736506530580735,1.3623349792054125,0.07742986401252279,-1.3192504045320272,-0.22435150974846207,-1.2726198696153197,-1.341958789837464,-0.078502821491973,1.2345521534797868,-0.3800787585039757,0,English,classical
-0.6923079936749382,2.834944878906134,0.9791289302684991,-0.32045286507239973,-0.17356479306603068,-1.2133156793779551,-0.310350637029394,0.7436473776114213,0.23016002153722026,-0.849914701466316,-0.37396036672803207,0.024397639858630235,0.05266407795756651,0.04789173706214367,0.46467032759359733,-0.48586090607426213,0,English,disco
-0.4846298844407617,1.3160772405084284,-0.4688014911724554,-1.4439978051281268,-1.887764157019788,-0.26686712575274085,-0.9054979688148163,0.2327041386648959,1.1018909914920205,-1.1175379585890004,-0.10432943285544616,-0.5808413909552393,0.3241491270821349,-0.9632596606361218,-1.5037812478509238,0.030894083364391815,0,Bangla,Adhunik
-2.496411842558746,0.9312544868625068,2.04221193213684,-1.8404043201578788,-0.3035181064649033,0.8922997546522025,-0.02061839806889781,-0.61978051210556,-0.356771676236602,0.8695465694859627,0.48325621128237517,-0.7560435059481949,1.5144605135152698,-0.9755700394882657,-0.5068556215797642,0.060660784078404605,0,Bangla,Rock
-3.3205271263275913,0.8765586374357826,1.2807256934795537,-0.8743163458186518,-1.120307073355513,-0.8348803693561009,-0.26715658675982346,0.012053967908895933,1.2215859810567207,-0.8338492081923788,0.22346157764169097,1.0818841485802644,-1.0979697098636092,-1.1614349214867579,-0.6074920240588709,0.5079531139895003,0,Bangla,Rock
2.0469864620785194,-0.09294904345850896,-3.2969052966646797,-2.0412811968833906,-0.8318811724211037,1.723349819903462,-1.4813622603330212,-0.06458228135301002,-0.11134973861651219,-0.4740081340352709,-2.2571238070456814,-0.5058874394961015,0.2516760852100201,-1.0962885987482307,1.4882360383710989,2.115493963012606,1,Bangla,Adhunik
-1.6114820111780428,-1.1811707640654865,-1.2144352610175873,2.8220830112301947,-0.646534856231459,-0.02016649201495302,0.823591806722591,-0.11495495435487521,-0.11025288062001729,1.183733113990123,-0.21836633136547362,0.7942988858101196,-0.1523391707757205,-0.1537244051631603,-0.3029366182107359,0.33532062083626013,0,English,disco
0.6468644892442258,3.0643497715049297,-0.502502078256078,0.9575132366471817,1.9652026674952108,-1.368804983771076,-0.7600639245666053,2.2428141222264664,-1.433426915057382,-0.8194011922862232,-0.7400771878850108,0.8637680455322726,-0.5045294719283844,-0.694044887435015,-0.16198010406820001,0.6567913779932637,0,English,hiphop
2.824641037579554,-2.4155230322442423,1.2893054624022395,-1.7457641916323177,-1.4417812118541313,1.5125018431668737,0.05115194248197067,-0.057539252752363754,-0.2605953944371475,-0.5481487887272298,-1.0241920310107357,0.3024007920814014,1.0551568922760595,-0.9386968901548395,-1.0676212112691426,-1.1122502133516021,1,Bangla,Folk
-4.085248850580974,-0.6461777472064529,-3.223855043856889,1.034558832331754,-0.49760059023064845,-0.17845851103066243,2.0702896362333663,0.29010821881241583,-0.7289316044997561,1.5363944933178384,-1.2163248473795543,0.4587340802241658,0.150671057045891,0.12143301909039105,0.5564092417082375,0.3509551498780487,0,English,rock
3.4191190953943056,-0.034783201548078284,0.43576032063905823,0.5388480258498717,0.1280783520553707,-1.993587510114729,-0.1085404722695219,0.19176975242500668,-2.634650962733376,-0.29210062179233565,-0.36708341831978797,0.893281287024253,-0.36160103985555464,-0.11360604313330303,0.03760923995728818,-0.16084589391816648,1,English,reggae
0.013736238087956869,-4.508316322183416,0.09400058507539126,0.7323803321433154,2.544585945966506,-0.9945591143445905,0.4320714904808596,0.9088918833226054,-0.8448959087746672,-0.18128790116618995,-1.23443749458142,0.6087854809480646,2.2315112540522093,-0.3853321655967222,0.6732512397178326,0.12137528058084254,0,English,jazz
-1.0349772783156852,0.9006770472340135,0.7075645074023328,-0.16718379235340067,0.6126609122864659,1.0979251635517455,-0.8947361953656902,0.3183616889582848,0.9301090205202042,-1.1445699380554692,0.7489903600329094,-1.2057376775059074,-0.09752728772058188,-2.1377753008189715,-0.21525248820650447,0.4550799843080082,0,Bangla,Metal
-4.404083610627533,1.2321666094643713,-2.765230584226655,2.0909263469871324,-0.9505912085459856,0.1611600710091908,0.7601788427031172,0.32092044834320116,0.2230713014132701,1.5461572491361908,-0.5895601810358623,-0.3172731405790027,-0.5807280373187652,-1.2053326828779827,-0.13015929706693072,-0.6091050449956225,0,English,blues
7.492330142183784,0.4951273939692878,-6.89522476745979,-2.9828217039353095,3.0149344570439416,0.9562140478057477,2.8747894915350645,-1.1585695112866516,-0.5095135484761204,1.3035498764367293,-1.5572623980161735,-1.2942365020116215,2.711982019641039,-0.3575392832947198,-1.7659005852062315,-1.395055661995782,1,English,pop
2.126834010333754,2.3769023681265695,1.182639412736183,-0.15489711760730326,2.7444300942973725,1.9957500032924584,1.3384454642333272,-1.1370827800388033,-0.5182236816385747,1.0104115168147343,0.2081501317448018,-0.23663177595882262,-0.9401275967254193,-1.0363490997171676,-0.1231414856086714,-0.4924500352911049,1,Bangla,Indie
-0.3258811363535155,0.5970214459742429,1.370253048240857,-0.1968824189171246,1.4847260451531796,0.32139622662818995,0.5401825452176551,-0.37942860122651617,0.5617897941490634,0.48209229353973876,0.927813504407693,-0.6809330989506266,-0.039879057612232684,-0.0759114250191506,-0.5000597278542158,-0.4426118903007377,0,Bangla,Rock
-0.9690543845245987,-0.19593590586197643,2.310812355062318,-1.6546930875831216,-0.5202777657134104,-1.196247979047912,-0.5446255501091575,0.28488540748653834,-0.35577378874123555,-0.2879219927215783,0.6079208472345361,1.7792268950346233,2.137950867273414,0.46838654456492207,0.49704655676294546,-0.37357214038940434,0,English,reggae
-2.415327993534911,-2.7522031454960802,0.14582302193476893,-1.0804881976428606,0.026965466949836057,-0.028845271256100917,-0.434896277737609,0.3727773515611818,1.3904947775923384,-1.5043802107601563,0.24309389667582093,-0.7512033709311081,1.0383479394924429,0.5502723391508466,-1.279644928224734,-0.547554102033756,0,English,rock
1.0983091631973783,2.7760620834838563,1.779721153716793,-0.36676839545930423,-4.843182053693712,-4.947298436668055,-0.7907492400807067,0.7622683593444806,1.2314848165269738,-0.25937128648966873,-1.8248319952027436,-1.19391887916316,-1.3166856763618469,1.3777048781502645,-0.8590020577358761,-0.1988946234566373,1,English,rock
1.4153464603077235,2.85716647450798,-1.24292381294509,-2.3112232573925233,-1.515239843840196,-3.6494537440548878,0.0020206211724149636,1.8325759484330508,-1.2897294207883967,-0.8772448465128615,0.6160900986264902,-0.6686996670621973,-0.09419104726409079,-0.4662527777873917,1.3165361396976387,-0.6063153893247212,1,English,reggae
-0.2355243949227575,1.9886590432558238,0.9166313648928273,-1.3558964956725827,0.5198871358602052,-2.036832690242589,-0.6297465946388117,1.6113439778871972,-0.5076224327016814,0.9771308134922831,0.26627252832793213,-0.00990418564220599,0.338478788629875,2.180654384155737,-0.055458510790729984,0.6844679472517354,0,English,rock
-3.1125220631672144,2.927653322171837,0.3092392870155909,-3.4217779813299716,-2.242511292500229,-0.28612909746134957,-0.37966834609208083,0.6331940327472653,-1.0048003544486468,0.5226139347853472,-0.40098523927473084,0.40853595004289733,0.28316113126667325,-0.8293432096403895,0.05878354542179758,0.3672622843558763,0,Bangla,Rock
2.9461352053512275,-1.2005145899034284,0.7727060684121089,-2.4354789051779777,-3.580005030160617,0.5476913604880868,0.10801042130644946,-1.2394732238819126,-0.5575492497694624,0.6274086940510301,-1.8403078677513303,0.824629255065038,-0.2484776310132369,-0.34042491341556946,0.007895019701248642,-0.4023338189989745,1,Bangla,Hiphop
1.3698186812760096,-2.190611830890756,1.3466139928026217,-1.0629508441435063,-2.540373489396663,1.5824957935804915,0.012590318778429062,0.571290289093779,-0.10878952030415719,-0.531783434107241,0.8140201392689236,-0.6326532710870245,0.7819916626392911,-0.05182976422967902,0.7624841503470613,1.0608037762561517,1,Bangla,Folk
-3.6854598259465723,-1.0312289223380817,-0.3226739613128581,2.147055062742912,-0.04654991635653053,-0.8806669651290593,-0.5127381313336689,-0.014772338126403018,-0.6194784591274645,1.4551983191176563,-0.5112996492645684,-1.1830236044471594,0.14771877772472197,-0.42087268949456497,0.9295182995820663,-0.8074700033710699,0,English,jazz
1.1609346957709707,1.2314507056274346,1.0071011531300518,-1.0851432273498778,-1.2754546867452041,0.11335441966586371,0.42207310271048737,0.2508689026398526,-0.722667939614554,1.5040844993588687,-0.7024172991517103,-1.447178012633092,-0.3315641237162515,-0.7815241472528784,0.8365744351094886,0.2891971052234852,1,Bangla,Hiphop
-1.8894849105480935,-3.0147068439766485,1.5796484485495488,2.1730436624230847,1.3446955313343742,0.7477043872869961,-0.6123454514210839,1.2166956751320825,0.7127589884294804,-1.1915578702798417,0.5139787155960865,1.2847871801809765,0.7602406472777978,0.039419714684234615,0.26531150725800495,0.16801966382402983,0,English,country
4.441147255857444,0.37149227472222557,3.646591704163364,2.6358047198975814,-0.37125504878322435,-3.243951843501219,-0.17719767578274934,-1.718746524990786,-0.3705713772930143,-0.16226364488598105,0.5568130881698868,-1.4681436049903513,-1.1830788256306566,-0.9392074958745776,0.9939846368906354,1.875073452197799,1,English,rock
-5.268525428243053,-0.19007743553412773,-2.2294230772687937,1.95270860042975,-1.0252214910065531,0.7720508331005083,0.6589435671200203,-0.5174666619653858,0.8803762567866101,1.0425959781529492,-0.058382363026780064,0.5850436137648614,-1.6038333851498985,0.05774600177224968,-0.07717504383674575,-0.4238567476706491,0,English,rock
-4.665257435250926,0.6396853588833298,-2.821273336181226,2.4467018543129218,-1.3350821399569792,0.6146784712328235,0.5445796811616527,-3.0414163840379254,-2.123619805053471,-2.7008051134543405,0.04512387759196669,0.704353371613747,-0.4804153134526554,-0.5023057540124776,-0.06155603308034244,0.016200734926378524,0,English,metal
-0.23197218214172358,-0.44296184000811734,1.1986066438431042,-0.859761487440218,1.0131896639127829,-0.3968559867620242,-1.4355574257072736,0.13242104033457938,-0.8965324143977954,0.7454965421226178,0.7330867866736492,-0.21302129700626934,-0.8827526162749584,0.18985447065657096,0.5765516788345901,-0.4693790548060726,0,Bangla,Pop
7.88594989563324,-2.334666350256087,-3.849320685563428,0.9681275347513841,2.1098421906937213,2.4036217380414886,-4.295232748095805,3.561142968479334,-4.561881737580538,0.4454489840103762,-1.1334111037995769,-0.39985755187260413,-1.0773354295630804,0.7190154149873736,-2.548245891845506,-0.6933118096637525,1,Bangla,Folk
2.4304167255223064,1.3514231926317701,0.09994345964906544,0.07675245314659564,-1.216489100060193,-1.248316069798991,-0.694560333685849,1.276145882559604,-0.6731535151037211,-0.9555864290018076,-0.007573522404620727,-1.0211081050339608,-1.1559681114077733,-0.7304569092691153,0.15890968346871173,-0.16139419192881677,1,English,country
-5.724136177558097,1.4786157804403386,-3.0431215955410953,2.3569552737958217,-0.9495728267656995,1.3036261016817297,0.6217601652239872,-1.598377223355089,-0.7913688363731334,-0.710971851002105,0.6336324033444964,0.4851123689108154,-0.10711990410177287,-0.16300091251896803,-0.0615217774020165,-0.30716746313585025,0,English,metal
-1.432961340633455,0.8068728621176426,-0.9288875417527662,-0.4940748637167095,-3.9709730820393037,0.3752156051556346,-0.48403322941229787,-0.4160540078779033,1.4832892243642128,-0.1836139675638775,-0.9239320335102509,-0.7929099407975034,-0.2544194451104911,0.7956872588711688,0.27283288393519584,0.5195179325957097,0,Bangla,Adhunik
-2.231881031492909,-2.1333294120226,0.911667414927667,-0.41922478058046964,3.1292456741390495,-0.9559542397658848,-0.012761739979735757,-1.3237160882875934,-1.7102305252633863,-1.7971206178045496,-1.1278250765871658,-0.19724989458407943,-0.6039792599058159,-0.18319587489042283,1.2266407311281033,-0.8228218734724332,0,English,jazz
-0.38698813717083913,1.7188982871772582,-2.7577536510667504,2.0199180241623247,-0.15299157779593955,0.17843042613989132,1.4132756419005803,1.2131745063019757,0.08325124847943972,-0.33138692143075427,-1.7095649078733952,-0.5957903783884114,0.6857375754516296,0.28641419094750203,0.4356628350188769,0.3275230195295753,0,English,disco
-6.077429832624053,2.9592397182527357,-2.402834965544888,1.7848152987129522,0.26338716284776,0.9744555663698679,-0.05350421862176446,0.6081528620759711,0.39903484570261455,1.0994578660694616,-0.4011070289446395,1.337019995058971,0.046749834806880726,-0.40386991918568266,0.22925903501161593,-0.2743044674668153,0,English,metal
4.199711475231636,-3.8446340162521873,0.24111640838179707,1.059651776874185,-4.35476053237883,1.268976037567484,0.44797936672064637,0.5490855971236487,-0.39703646747107746,-0.13596476196207435,1.3067417498356722,1.7384806571337383,-0.7200188988140629,1.1414352872450335,-0.270689332962929,0.8191801112709312,1,Bangla,Islamic
-2.610395799107997,1.6598312177660117,1.3631620743547868,-1.529632148245643,0.5822996763957653,0.9516237226654709,0.4019215749412037,0.06971471972808568,-0.03289314035265149,0.46335310899113713,0.6667871536739123,-0.4983163565029316,0.878272674351113,-0.7178669890515351,-0.38443442772815173,-0.004896210417992458,0,Bangla,Rock
1.014263059803881,-0.2376244023636928,-2.5674708616966013,-3.0965466526053853,-1.307735990806449,-2.8565935121985637,0.28123396379361115,0.8303624690199846,-0.6720393888392603,-0.048992976172689356,-0.46326039044911266,1.6765451990241143,-1.7910984582812606,1.1362625584119639,1.0605161899534945,0.706874951886058,1,Bangla,Adhunik
2.0798837522261535,3.4624867567269213,-2.071287056061287,2.9134186573340872,1.6727313784246751,2.6719098904344825,0.4101825720766246,0.1433026706519984,0.6530870928196119,0.3565804733484962,-0.1469712168200302,-0.7571286179069304,0.6763028253733387,-0.7940359003970818,0.6520917075196081,1.2321833556272062,1,English,hiphop
1.3056054772550942,1.9533545606986458,0.3271763327469034,-1.540350708036852,0.8015483511685998,-2.3208294024033016,1.8355255815608271,0.7908469810864576,-1.5318770776957056,0.45644355426279626,-0.07649472221705063,-0.8443069689995502,1.5325481306418234,-0.13395227170444474,-1.1689103958058231,-0.5643372553701866,1,English,pop
-3.621794283385793,2.1337591505021374,-0.017746690819427438,-2.942500453648118,1.8660313950375884,1.6725349134094762,-0.06252754999243362,0.45237351620126665,-0.277852099320537,-0.444715644213896,-1.1825085088700327,0.21678602940855887,-0.4839552774181596,-0.3376706503646701,0.1071854870553986,0.18179392305504402,0,Bangla,Rock
-2.2059300792391676,2.020553253035607,0.9421829757771587,-2.6415978980678356,-1.359869574831678,-3.2268605028280253,-0.20161274997128498,0.4537684026929808,-0.577378975495371,-0.198746268574461,-0.22045240232765057,0.1107889902889219,0.666917965037872,1.166391093076008,0.37304795266534735,0.18894251268046355,0,English,jazz
4.583205217424521,2.0554778609485598,1.8274209005605442,1.5056857459289594,-0.4855939807193973,0.04467162902075632,0.5256932705067039,0.06571462983596252,0.7713499813096354,0.8382865581436891,1.595839768489039,1.117068254474025,-1.3440306111220337,0.8208146204041444,0.061563330232675746,0.6219506467021911,1,Bangla,Hiphop
-2.934905041384659,-1.9975393066335976,-1.9831044395456825,2.2736924269349132,-1.1076963513552693,0.4137964542147283,0.4928547777182773,-1.1820276864885706,-1.4702523368258813,-0.06115710149584887,-0.13133482176057193,-0.13749802458758426,0.17493356411872285,-0.016320988141102655,1.1695331533663886,-0.32678300855941406,0,English,disco
-2.040064983757034,0.5445747277165016,-1.240513483053842,-0.7340885752383051,-4.406513421656953,0.3048212661618807,-2.5493713778633875,0.24018559023043604,0.32976221924528637,-0.06430705769962326,-1.466376738431158,1.0112106205282885,1.0676844329625315,1.7803238162088972,-1.960071507523687,1.8282296373804918,0,Bangla,Adhunik
-2.4646430705134494,0.09429698222527537,0.7597152597389031,-1.9892116221338905,1.3718336042731525,1.8101716662011391,-0.01518330656497449,-0.6738755954330149,0.1993883478206307,0.40283711131259325,0.07858292755418796,-0.22184713105808104,1.9631205554000748,-0.1284852512868109,-1.6022139505550588,-0.47626261914403856,0,Bangla,Indie
0.28911539934671243,1.9345059612592752,-0.031241420073937383,-1.301468962446699,-0.07698646435657146,1.0141154359382032,-0.005726683661641321,0.08654140276523091,-0.21895654280162904,0.8326851234668632,-0.6637170595167762,-0.4660838374802399,-1.116477851758013,-1.79937641480424,0.27032820112164857,-0.5391418839792936,0,Bangla,Indie
-1.3713398199657967,-0.09122029799762717,-0.3344421643180345,2.9534901907586044,0.10882151711792748,-0.9077559868909364,0.6781044258579599,0.3330391339998539,-0.2085862160539259,1.1137449596382387,-0.29840205066275716,-0.16227130822868313,-0.17579988420215467,0.5483930594039613,0.44352560073721164,0.05196001121246005,0,English,disco
-2.8785921495353968,2.0325033658264644,0.9039049047310597,-3.214274971100864,1.5698072601323614,2.369633141129785,-0.010564763152462643,0.0992588472071294,-0.5724729747951861,-0.2412677165197471,-1.059242565013191,-0.380170961039376,-0.29667509664679775,-1.357392641074402,-0.4778418713652195,0.30402605994735127,0,Bangla,Rock
3.6430869797774585,0.8616000149793794,3.212907787406216,3.125396489396152,1.2783403334323011,-2.984289802565573,0.2072770109781667,-0.8544255186522765,-0.4472653655555317,-0.12873647583985737,0.7898907159889714,0.6990472289906395,0.5573457890189462,-0.6608159600683003,-0.7036023578743701,0.3356427111943912,1,English,reggae
-0.8164724142271989,-1.670605105407234,0.8451147082657445,-1.274316458393481,-0.9561726015905576,0.945669709131846,-0.30895649171700884,0.0944213444461178,-0.5166414359948497,0.36540633007611334,0.3763766011819728,0.38685371840629407,-1.2451372636813345,-0.3825111757120647,0.7862401366631148,-0.6957749811281202,0,Bangla,Folk
-5.00064940673082,2.1439749869571894,-4.074930909675937,2.7911391490367943,-0.507028405549367,-0.21093153604178355,0.238685814772655,-1.8170898683471892,-1.7509350067818965,-2.0310412999381544,0.47591897717240766,0.3665751435680892,0.15775211308744028,-0.8699990186480224,-0.6619815010789941,0.41018328562281486,0,English,metal
-1.1661002802673868,1.6933562851794046,1.4436874781808662,-0.4449572861010368,0.6681567876387886,-2.9091114338899304,0.5762094453034222,-0.5014203982461528,-0.9063344825211318,-1.3056768456818821,1.3791513425145452,1.4498249079350531,-0.827061747570481,0.7172351529784765,-0.133305428517292,-0.27934848482055075,0,English,rock
-1.5159956722579564,2.2505362426823057,0.424715703819855,-1.3820674579668035,-0.24552930160185832,-1.4816115058131003,0.235211006421326,0.17066324638622982,-1.1005712811946016,1.021212670834587,0.35301367330376415,-0.7088859883905071,-0.6941405974020078,0.49438030327741095,-0.20776891672537062,0.21869215758148713,0,Bangla,Hiphop
3.9795758041468337,2.915993876092555,-0.013987323323677319,-1.2344969424542902,-2.930022214942048,-3.3705331397864624,0.9201221452979939,0.825626010771292,-0.191718525467571,-0.6089487665828967,-1.9346767604728876,0.9410663320059267,1.184074218661254,1.9064007299910795,1.4821550150605878,-1.1256565573561632,1,English,pop
-0.5963425347364065,3.1478623121856497,0.8366386999480109,-1.4438227092058593,1.8321806758581303,-1.1201093213874285,1.59236221342945,0.7392714458663949,-0.4091623792326069,-0.8208354954701305,0.45421451645004013,0.816449386776561,-0.16729527015776785,0.5531696967764035,-0.36789007604256896,-1.0928874187545081,0,English,pop
-1.5333337825422493,-2.5562111750978236,3.525956756254467,-1.4553607586411177,-2.6109251687993638,2.6192833617621583,0.44219162942210083,-1.5886714610509942,0.25925964017785547,1.1651997437217336,-0.6869283339785816,-0.21563159488348568,0.4395201171607884,1.3016096142475237,0.7171236118251919,-0.2024665093570688,0,Bangla,Islamic
6.3161068141246295,3.5970383275272284,1.9381842375803298,3.2750227347520036,1.2175015482919744,-0.605082149025222,0.8682591587686763,-0.5804144951608525,1.8258410222269597,-0.8730021025307723,-2.5522317473136567,-0.3386462217587547,0.044828318884792925,-0.13425416944952562,-1.2378640346863725,0.5630556497066619,1,English,hiphop
3.1515992103116264,4.855573506999259,1.928920785602753,0.645161140015987,-1.170811649385765,-2.337434618629314,0.9984581964317195,-0.395540121933888,1.275835071711433,-0.900647648454558,-1.6924336299568299,-0.9695749803390717,-0.36536188475416703,0.6359680831302087,-0.4995832528910082,0.017749225487245956,1,English,pop
-1.5216201664121205,4.953287787902708,1.023696811950634,-0.09720453119389601,1.9408545798067158,0.0069410254573624205,-0.5843055088602697,-0.7675240856431538,0.45423606357240165,0.6232090741576292,-0.33275192626223316,0.14165643637860126,-0.5981377888126042,-0.07364907704238495,-0.17666752946346342,0.6228604669973146,0,Bangla,Indie
-3.430197689403359,1.076148459268695,-3.2722305125013955,2.544736165765277,-1.4528230069149655,-2.39718786419069,0.08208274492822414,-0.5842998895237451,1.1522725130643323,1.5317077260182452,-1.0726935919487897,-0.15130758448766646,-0.03887937511543061,0.5637158068203707,1.5699019951136308,0.36464263970400657,0,English,jazz
0.8118333985146771,-7.0257719567754515,1.8416610663575836,-3.076610575105417,-5.5691064567942306,0.699255031032306,0.4050661686687428,-1.1295575440828842,1.8313001677408045,-1.5218647720942935,-1.715062160166598,0.5977620215440754,-2.2089143092655896,-0.9382482174141843,1.281791973022649,-1.3837736094952033,0,Bangla,Islamic
2.9320373237441233,-4.818996258295085,1.0287320351476545,-1.6596507176842914,-4.4441262027495165,-0.12384474779365859,-2.594875896234048,-0.3665940191281949,-0.49789324983515165,0.3243501236965506,1.3068241426368576,1.69217523637892,0.5698000419255235,-0.22811430579356812,-1.2845561062243118,-0.2634743171411315,1,Bangla,Indie
-4.347299605852384,0.23734051499902206,-2.2357366866730954,1.8562320886454353,-1.1967128065082475,0.9116922876196607,0.797722006548489,-1.08974334208511,-0.6711545615345478,0.9275701799505635,-0.413399660456402,0.5268150960495158,0.7125310763517404,-0.12830857539109752,0.46334531616848823,0.009245851126505507,0,English,rock
-2.2360692447533173,4.176732627419504,-0.8567459545264682,-2.5011449751221604,0.12540093109665926,1.0428753071252714,0.7071596997556883,-0.035854307195122025,0.16018176177779636,-0.45357286954275605,0.5429239100561386,-0.5514641891384153,0.42567227769406046,0.40111101788518666,-0.8368808112097113,0.33622661101520485,0,Bangla,Metal
-5.988336820413134,2.3679247573075433,-3.7764392494738095,2.2810434934219512,-2.3051162235425755,-1.507874871677118,0.20052932732175902,0.3625442477174703,0.5345630857250984,1.4952785980370105,0.2384297964921849,-0.13276861552022515,-1.6425882483177157,0.5705910918270242,0.8310043696693515,0.5578863198819832,0,English,jazz
1.5615584572626693,-1.2538168974252786,1.9749090358517685,-2.318401295859648,-3.2731331523694083,1.8793276256082676,-0.7187429525948942,-0.176330023079423,-0.8505344477495043,0.5690121579598589,0.6198460339736794,-1.7426752111349777,0.4767867289324841,-0.3335444590548522,0.5484693300296525,-0.15546168178439157,1,Bangla,Islamic
7.539023195810528,0.7443172112730692,0.45810528456134725,3.2655724654284755,1.7380522117192687,0.006889383943847197,0.5087540936109147,-1.176610882238498,0.8931892712998881,1.0926333607964127,0.8866589596789374,1.601446727766136,-2.9101748870969977,-1.8890412679705384,-0.25896598794063236,0.5870952602705678,1,Bangla,Hiphop
-3.3300363643182256,-5.872514952197832,1.8549470214379185,-0.4393481165048137,2.575236154164636,-1.5746237443048363,0.6363057778883624,1.1631246147931702,1.0177077596357198,-1.6021680639403775,-0.03990997157697615,-0.8053893296298329,-1.2906879414641912,1.1598588664017184,0.9160347666570048,-0.17638787597262,0,English,classical
-2.517861275011893,1.4781940582442166,2.6549494086265666,0.3811586435393523,2.696102625015222,-1.3398010433217673,-1.0303159757748672,-0.07126015185079641,-0.6839397444254497,-0.48806828774103667,0.3931643689019132,0.7348070717737882,-0.18231061639515814,-0.5548860536578814,0.022668604249458796,-0.11291371872915593,0,English,rock
2.095513189554152,-2.605638311736308,3.278664898370717,0.20262963892758015,-3.941059850079695,-1.9228784002416668,0.863901615051478,-0.47971262591354824,1.135339039928706,-0.19463240549519073,-0.10681327222690026,-0.15285315735434973,-0.5656607098928208,0.7916523136889831,-1.0984455828438613,0.8909312386126154,1,Bangla,Indie
-0.1843203806894419,-0.5162027602359694,2.8435453652363796,-2.062229771836427,-0.4381030934237414,3.8931830549194193,0.9095611973211299,-1.591326760788331,1.1728566067258828,0.6285385040847206,-0.9266503213999784,-0.8824851773317458,1.9684447256178113,0.9340014652522491,-0.7254523027322314,-1.1598855340602257,0,Bangla,Pop
-1.3311329418013738,-2.9755454607840086,-0.22619479723184024,1.979815059246501,0.17917836861600495,-1.5020280050014956,-0.14273611136766787,-0.23039407762782646,-1.347226526528486,1.960337730386899,-0.8941384559842043,-0.11723775191163371,0.5343488619789359,1.2855881064298424,-0.7097243944511581,0.506140765733702,0,English,jazz
