filename,length,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,chroma_stft_mean,chroma_stft_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,label,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,language
disco.00073.7.wav,66149,0.0822135508060455,0.002257831627503,3375.6675109612747,572623.8998000884,2574.9034909757934,37455.404218377735,6578.807654747596,643649.3640258115,0.2404710036057692,0.01043098609123,0.4494364857673645,0.0758947879076004,0.0002505923039279,0.0030541929882019,0.0007813193369656,0.0038038042839616,117.45383522727272,disco,-126.67950439453124,7139.90673828125,62.59458923339844,618.8983764648438,-19.954051971435547,263.9993896484375,38.820648193359375,103.94523620605467,-14.437073707580566,59.076786041259766,30.461158752441406,45.28003692626953,-24.28645133972168,45.848819732666016,23.15508270263672,43.12267303466797,-15.561128616333008,38.4825439453125,19.14151763916016,46.13251876831055,-16.76736831665039,32.61039352416992,11.702086448669434,38.3779296875,-16.237770080566406,29.21145248413086,7.794251441955566,24.46269989013672,-9.714990615844728,27.0589542388916,8.4024076461792,21.87836456298828,-8.361387252807617,34.859188079833984,6.305185317993164,23.71356964111328,-5.552252769470215,26.786279678344727,-1.0499111413955688,22.27441596984864,English
752.wav,66150,0.19133249,0.005297594,2961.1918776175985,330134.143209948,2541.276843206159,173118.27165719162,5817.691744290865,1210575.7594999126,0.1731896033653846,0.004423041879778,0.40029573,0.07960437,7.1703056e-05,0.022255758,3.95208e-05,0.007908271,103.359375,Metal,-38.869656,2854.246,61.055504,438.96286,-7.130427,533.7208,47.57199,201.98038,-6.3737354,285.2766,5.778573,61.98399,7.12764,79.73268,14.983301,83.875145,5.9643397,104.71841,-0.58662254,66.54641,-1.278083,75.9098,-0.56863374,77.910934,-4.0790653,46.277275,4.4642973,45.983032,0.06214104,28.72252,2.7184546,42.10644,-0.94334453,37.94656,8.067752,51.344997,-3.4699624,36.08743,-8.950472,76.38557,Bangla
1322.wav,66150,0.19144185,0.0022829887,2889.3223945674404,310514.6445520208,2228.860786227863,25601.48131949576,5189.4191331129805,493833.1130880223,0.1685133713942307,0.0034257398554559,0.2661743,0.08938705,2.399439e-06,0.023328397,-2.545933e-05,0.008890855,92.28515625,Adhunik,-60.714535,2382.231,59.84693,446.5125,-26.388664,257.042,45.99352,127.13367,-26.198435,65.59081,16.677404,128.33527,-15.46047,123.921135,4.6457887,45.709473,-10.871785,67.67325,7.851258,60.084248,-16.49649,54.24954,4.122988,59.87138,-12.337628,101.023125,0.50445765,89.07081,-13.143982,45.311615,-10.210588,61.018764,8.629546,92.76082,22.354965,148.91924,18.040617,143.47896,14.736359,138.44128,Bangla
jazz.00054.3.wav,66149,0.1831822395324707,0.0015355963259935,1545.1696077632566,180992.00428482748,1956.660958948175,155874.00653252055,3018.209698016827,1490913.6246936913,0.067119891826923,0.0002607277864535,0.2228830903768539,0.0792206898331642,-0.000131128472276,0.0284508224576711,-0.0007557991193607,0.0013862799387425,215.33203125,jazz,-113.46066284179688,938.6348266601562,127.90916442871094,730.0680541992188,-8.004378318786621,134.94627380371094,13.63171672821045,71.99520111083984,-2.854680061340332,55.993690490722656,0.921546459197998,54.89777374267578,-5.733142375946045,50.48939895629883,7.51645040512085,97.22000885009766,7.060742378234863,126.32835388183594,9.848843574523926,35.2608757019043,1.2181833982467651,75.19842529296875,-0.5500867366790771,56.63253021240234,-8.394303321838379,45.41011428833008,0.4257965087890625,43.65353775024414,1.7258936166763306,49.01921463012695,-1.7657769918441772,32.05906677246094,-6.956156730651856,42.2964973449707,-0.8785232305526733,56.11414337158203,-8.245833396911621,75.07408905029297,-7.497073173522949,62.1020736694336,English
pop.00065.2.wav,66149,0.1829021275043487,0.0035874838940799,2578.9515963963618,665911.3126766287,2769.091340344072,176352.44778561752,5683.937424879808,3102174.803400181,0.086669921875,0.0034919894658602,0.3856678605079651,0.1072255671024322,0.0003397904220037,0.0230153053998947,-9.846644388744608e-05,0.0090923802927136,112.34714673913044,pop,-80.8766860961914,3695.764892578125,79.81908416748047,874.2464599609375,2.094167470932007,273.454833984375,11.278675079345703,162.1746368408203,4.465179443359375,253.0637969970703,2.5793673992156982,178.62765502929688,-5.49244499206543,248.02989196777344,-2.063584566116333,104.35108947753906,3.265411138534546,132.41439819335938,1.493256688117981,115.91481018066406,-6.105978488922119,115.06344604492188,-4.579467296600342,65.95504760742188,5.394855976104736,73.394775390625,0.0515289306640625,74.81888580322266,0.6729739904403687,53.81456756591797,6.744322776794434,32.72799301147461,4.2216105461120605,56.58436584472656,3.347377061843872,59.666725158691406,0.0840965881943702,65.66983032226562,-1.52825665473938,60.374610900878906,English
2120.wav,66150,0.12929773,0.0026207562,2117.434576453412,149756.07835590118,2234.118787156659,127315.96120587156,4337.9465895432695,1210701.9062083147,0.1036959134615384,0.000341250854131,0.27848813,0.082388215,2.566405e-05,0.008971555,0.00017650028,0.00538579,143.5546875,Adhunik,-105.963844,4436.676,101.28081,272.27158,-23.895681,237.2214,22.943085,107.151596,-3.7551894,119.097015,3.1313941,107.798645,-2.036719,70.65973,11.645756,61.425068,3.10517,55.02569,5.3455577,29.670292,-0.1365637,61.029392,0.28518772,56.90811,-3.2544556,54.93904,4.674242,30.647442,-2.1888185,82.70703,1.3134695,100.76429,7.853937,60.409946,11.740991,118.35353,-0.95156044,128.26028,5.7686057,88.86082,Bangla
1548.wav,66150,0.2368047,0.00075687835,2114.332869143185,193471.96057480108,1982.038216268592,194453.9496562003,4052.962928185096,1108044.406313198,0.1301908052884615,0.0004754328304493,0.2804028,0.08354168,0.00011071462,0.033698596,-5.0343904e-05,0.008150777,123.046875,Rock,-23.34347,1911.4913,113.20517,689.1183,-35.174294,521.50604,43.675507,113.09546,-1.6867197,128.17398,-4.9673815,61.677273,-2.6661794,89.905655,2.2114816,35.57598,-1.8741511,58.416595,6.8309164,77.32458,7.864302,93.63337,6.599063,38.57892,-5.824861,38.015125,-3.4110298,62.648174,-5.140376,27.772348,3.5401814,23.409079,0.7375808,28.085255,5.1715574,33.855026,-2.75324,37.318737,9.064472,48.605087,Bangla
1224.wav,66150,0.1199045,0.007995388,1546.1040860532587,371441.6131243638,1885.605202560532,122702.4137044659,3017.3814978966348,1216593.9541258404,0.0428072415865384,0.0005495599176756,0.20626298,0.09700709,3.9063572e-05,0.02023283,-1.1382316e-06,0.0010186444,129.19921875,Islamic,-283.1176,27330.693,75.727234,808.01733,-6.6155987,912.35913,47.180775,568.74976,19.544586,242.90038,-1.5953069,212.42293,-8.359268,109.97945,3.17394,163.60847,-21.819775,131.12672,-2.3903255,160.43779,-9.958454,69.98227,-14.057235,49.635033,-5.0600686,43.14701,-10.050959,27.780903,-11.972087,62.11056,-0.6242166,43.71009,-3.9136276,30.483837,-8.630687,30.947065,-2.8696482,20.366734,1.1272141,23.810541,Bangla
1682.wav,66150,0.28746438,0.006037006,2552.32635074169,481610.7066846549,2896.5036128199504,108197.3008492178,6137.128530649038,2255993.685520471,0.0910118689903846,0.0018817039495389,0.42071345,0.08779975,8.366306e-05,0.03980388,-6.7849636e-05,0.020403778,184.5703125,Hiphop,-23.781378,1981.915,83.69271,615.9868,14.155064,370.9179,11.278542,352.38565,17.972485,249.56194,8.557233,183.68033,2.1996975,165.34056,9.751657,117.23412,-0.7546813,68.27911,11.094198,106.8203,2.201699,82.82915,7.084605,62.703598,6.455479,64.68652,3.8157597,52.203396,4.0897985,28.733395,6.3486023,49.673935,-4.954834,55.449142,3.8303995,41.816532,-0.56489575,34.470425,-3.7257717,52.93415,Bangla
689.wav,66150,0.2679961,0.009803093,2759.1375542780115,795796.5937752693,2583.9700865095947,120087.98931419008,5681.287184495192,2515581.127104533,0.1365835336538461,0.0062843690116024,0.41464975,0.091833085,-1.0744208e-05,0.025795663,-0.00074791006,0.028404579,172.265625,Hiphop,-9.481748,3546.542,74.13031,1145.8202,-10.523399,384.48398,3.7281966,244.45303,-7.9900475,278.78638,16.192476,159.41748,-0.58296204,193.01837,7.708366,153.04889,-6.800154,132.51025,4.976937,120.551125,6.682705,87.20142,9.701463,64.872444,-4.0908813,75.011505,2.316894,61.47476,1.4125843,48.693222,2.6854215,37.499123,-2.7701612,40.98108,2.9299338,49.63566,-4.009095,40.984554,2.640686,66.31914,Bangla
metal.00006.3.wav,66149,0.0501663275063037,7.348043436650187e-05,2900.60371232158,247624.7843906829,2426.241803967599,55597.69803244847,5693.213266225962,757979.3338774224,0.165557391826923,0.0018558309769489,0.3880132436752319,0.0738421976566314,-2.2827816792414524e-06,0.001602450152859,-2.6564766812953167e-05,0.0003086490323767,123.046875,metal,-140.80918884277344,339.4287109375,69.67636108398438,394.1294555664063,-18.903060913085938,150.3856201171875,48.484004974365234,73.61296844482422,-14.632957458496094,22.24099349975586,12.294229507446287,34.94590759277344,-11.734516143798828,28.934789657592773,15.82505989074707,41.10815048217773,-10.715808868408203,24.307409286499023,13.213093757629396,45.180274963378906,-8.984715461730957,87.0818099975586,9.429158210754396,38.6015853881836,-10.90297794342041,22.782772064208984,8.534296035766602,37.4929084777832,-12.521040916442873,55.41532897949219,4.041921138763428,54.78061676025391,-15.615540504455566,55.67405700683594,4.961813449859619,68.48716735839844,-2.498594284057617,26.965553283691406,5.738828659057617,23.32683181762696,English
classical.00097.7.wav,66149,0.0258714202791452,7.406259828712791e-05,1479.5144352053169,66023.94787399344,1659.081070535589,21120.25611377979,2821.3465294471152,251399.2848750402,0.083282001201923,0.0008633687087064,0.2482551783323288,0.0833024457097053,-0.0006851109210401,0.0006298230146057,-0.0004552644968498,1.805843930924312e-05,103.359375,classical,-302.7216796875,635.2872314453125,134.22837829589844,169.12481689453125,-25.823993682861328,157.44871520996094,38.20734024047852,25.63147354125977,-8.685538291931152,48.79471969604492,15.1732759475708,47.5896110534668,-18.24791145324707,30.16712951660156,6.361968517303467,39.81127548217773,-18.49037742614746,78.0600357055664,12.651937484741213,72.28789520263672,-9.85566234588623,88.7458267211914,6.4781670570373535,46.44517135620117,-3.799767017364502,65.44136047363281,3.0598981380462646,116.9272232055664,-1.3616371154785156,80.80569458007812,5.657971382141113,48.65982437133789,0.5954386591911316,105.04811096191406,0.9947189092636108,63.17850112915039,-10.590025901794434,53.855072021484375,-4.388751029968262,87.02272033691406,English
1389.wav,66150,0.058209993,0.0020907354,2325.1252692009784,490137.7695614621,2421.4889792455547,240965.36754008965,4853.5011643629805,3320512.3948014346,0.1260929987980769,0.0049336976412485,0.3197122,0.09355363,3.0740805e-06,0.0030089018,-2.7299877e-05,0.0013076337,92.28515625,Folk,-222.5993,4459.5283,86.27829,870.51965,-22.862179,443.71756,11.179257,172.69296,2.318674,194.2458,1.8298547,80.714165,-13.621116,215.23885,-6.9640737,66.23047,-10.570247,111.339355,-7.0061383,95.446655,-7.6602826,88.49775,2.1873388,87.109276,-6.688291,41.598263,3.8264198,68.52013,-10.585998,114.107254,8.233273,124.826996,-9.043772,56.960705,2.6960905,96.60498,-5.115117,67.404015,-6.362036,110.9125,Bangla
987.wav,66150,0.07415467,0.0011572785,1289.9986036999949,834255.4878310516,1701.708497061798,367335.2728808095,2455.2820763221152,4513977.4312226735,0.0471829927884615,0.0015226662652732,0.27659065,0.10410882,1.8460734e-05,0.005910865,1.625848e-06,0.00030352833,75.99954044117646,Pop,-285.72668,7773.1953,126.09877,1597.116,12.6311035,286.10992,40.66145,157.59834,3.5546944,175.59723,14.715965,56.878292,-10.948981,80.741,-5.248222,134.2505,-6.0723343,33.00145,-5.7518544,65.66729,-19.687805,48.92355,-20.005926,56.079403,-21.600763,40.299385,-20.97885,91.01041,-7.0060463,48.060513,-6.930855,251.30153,-5.9493346,125.757805,-9.665612,38.13393,-12.661809,115.37449,-0.9925583,30.37717,Bangla
rock.00056.0.wav,66149,0.1659672409296035,0.0023488213773816,3033.373580721986,354358.6603400076,2919.183113929452,60381.75694070106,6486.380521334135,1063340.608359406,0.1335111177884615,0.002464976451806,0.4468978345394134,0.0800739452242851,-2.617822974571027e-05,0.013607757166028,0.0021093562245368,0.0061124828644096,135.99917763157896,rock,-27.685768127441406,2093.9951171875,66.24705505371094,249.2747344970703,8.829853057861328,94.55986785888672,33.631370544433594,93.57755279541016,7.216108798980713,58.37907791137695,11.130882263183594,31.19500541687012,5.26690149307251,52.13177490234375,8.278472900390625,38.6141357421875,-0.3113355636596679,20.552873611450195,-0.7332911491394043,30.584014892578125,1.7983042001724243,31.1279239654541,-1.789352536201477,12.782537460327148,0.4334740340709686,15.589202880859377,-3.7606077194213854,23.997779846191406,0.4845379292964935,25.817110061645508,-0.2976277768611908,24.86028480529785,-0.7780907154083252,20.129507064819336,3.198518991470337,20.201004028320312,-1.5358084440231323,15.024314880371094,2.048337459564209,21.06342887878418,English
metal.00062.6.wav,66149,0.097642496228218,0.0003229170979466,2217.3033564102984,152103.9298477236,1855.0013294106404,80162.31795593578,3969.231896033654,685509.1302170557,0.1397047776442307,0.0012593549384167,0.4766108691692352,0.0750874355435371,-0.0012087951181456,0.0037034705746918,-0.0024189960677176,0.0027120457962155,117.45383522727272,metal,-100.10838317871094,967.3358154296876,109.6826171875,489.5213317871094,-62.581790924072266,286.6532592773437,54.69811248779297,111.36271667480467,-6.930212497711182,99.46843719482422,19.826313018798828,113.50689697265624,-2.7232415676116943,108.1157455444336,29.04698371887207,67.07196807861328,-17.63384246826172,57.76185989379883,19.1467227935791,39.033687591552734,-12.342499732971191,48.94161224365234,11.91871166229248,43.17712020874024,-14.938672065734863,80.08074188232422,1.877646803855896,32.48777389526367,-6.269340991973877,50.114559173583984,8.142525672912598,59.10919952392578,-13.003562927246094,41.43819808959961,0.5513846278190613,37.14936828613281,-12.424556732177734,63.29010009765625,-1.0718647241592407,35.436561584472656,English
1306.wav,66150,0.35461298,0.0029542814,3258.9141636096506,272435.49465186254,2291.2601846205994,110676.30033132026,5603.436373197115,1226266.562168979,0.2129432091346154,0.0023401636202659,0.2690217,0.090499744,8.329412e-06,0.07748085,-9.755693e-05,0.026645945,89.10290948275862,Adhunik,-5.512917,653.7404,35.09321,492.07843,-19.434551,415.37845,48.637897,307.12494,-3.8476932,100.12779,4.1158824,241.70679,-1.466218,60.704987,-7.176061,81.94482,-16.001776,67.36262,-1.0171778,82.351265,-14.813672,107.8271,-1.4399102,84.23704,7.2823153,175.48419,14.90373,138.86746,9.408998,100.960815,-6.9313707,213.21776,-11.675482,283.39746,-5.382058,121.394005,-0.27491313,100.93736,2.6806443,129.33878,Bangla
1370.wav,66150,0.3240604,0.024694983,2194.397796562372,1331036.0494275629,2464.441375032959,524404.6641514084,4893.668870192308,6562860.705854484,0.0559194711538461,0.0021236867735371,0.42150858,0.09513824,0.00036665687,0.10831407,0.00047728771,0.01327015,184.5703125,Hiphop,-99.298065,6564.0713,83.380196,1509.0312,6.578621,681.0172,39.125782,653.4808,12.524294,165.85643,-2.040894,282.1678,8.124565,177.6281,11.268109,113.50909,4.1372204,160.97229,12.400799,98.23886,-3.3820717,47.741215,6.818983,46.217,2.8433135,46.815926,7.197758,27.247915,-2.682911,49.66867,4.0264087,67.36122,1.9872878,57.46495,11.045057,84.236664,9.94974,180.00565,15.48036,247.81638,Bangla
421.wav,66150,0.21161212,0.0038754216,1561.6422688874616,229142.77829922087,1819.9171417335087,210663.2728368952,3253.335712139423,1435528.5251703486,0.0736666165865384,0.0005012783214185,0.2870402,0.08034732,-1.06533635e-05,0.032007672,3.7630045e-05,0.006517199,129.19921875,Indie,-86.22336,1585.5897,135.10147,863.4043,-23.73362,248.62807,35.580925,208.30872,-2.6377017,40.04958,14.239649,93.83935,-3.7096407,57.913734,1.8288803,48.310043,2.2507737,50.038628,-0.8793773,43.513466,-12.46697,19.415178,-2.506264,29.726574,2.9837015,54.17471,8.205232,64.027626,7.167876,72.61748,7.1592665,48.25728,0.12087781,42.48516,-6.2184277,37.91458,-10.471892,49.94936,-5.933152,43.10327,Bangla
1944.wav,66150,0.13122207,0.004686624,2342.6827759022235,724220.9886597263,2804.67011069665,159147.51084454218,5550.514385516827,3419269.7314958246,0.0676344651442307,0.0021602859299563,0.32303,0.09658519,-2.638624e-05,0.009583375,-0.00037161206,0.008975864,161.4990234375,Pop,-138.53511,5483.9116,87.801926,647.7762,22.250801,139.67752,18.493261,107.88723,7.331746,165.65091,6.984744,111.28878,7.913148,92.657936,10.899583,70.71129,-4.4860415,84.71378,1.2743702,57.09112,1.3945004,61.829178,2.9582155,69.83153,-8.499282,53.017662,-0.17728236,37.860935,-4.7394953,33.661438,0.3034702,43.256706,-4.820227,46.912174,2.1475523,22.40356,0.8963451,30.339926,2.1233704,24.503834,Bangla
classical.00045.3.wav,66149,0.1376642137765884,0.0012152960989624,1185.241877856,19489.412001010864,1490.2660370324256,28526.48642211066,1824.1107647235576,66222.01472855883,0.0609262319711538,0.0001786241728878,0.2266008257865905,0.0869521796703338,0.0007570096058771,0.0173632055521011,0.000848623982165,0.0006577501771971,95.703125,classical,-178.2071533203125,769.6895141601562,156.8297119140625,136.05198669433594,-24.505517959594727,100.3798828125,-7.403294563293457,47.065521240234375,-5.570271968841553,59.58662033081055,-5.205526828765869,69.15962982177734,-13.247170448303224,48.04562759399414,-3.5290372371673584,43.94705581665039,-3.509493589401245,79.7757339477539,-4.997446060180664,95.21365356445312,-9.743176460266112,80.50606536865234,-8.795196533203125,60.89168167114258,-13.453377723693848,86.75169372558594,-1.5395021438598633,69.19954681396484,-0.0123598538339138,42.15644454956055,-3.512148857116699,29.85859489440918,-2.1996891498565674,55.70279312133789,10.42701530456543,113.5653076171875,8.193774223327637,118.62828826904295,7.8713812828063965,77.81999969482422,English
2115.wav,66150,0.15619695,0.00364842,1957.8081924713647,180132.08765621175,2164.6995538766832,204847.099951628,3975.029296875,1999581.812926439,0.0979755108173077,0.0004360848629968,0.27054977,0.09934929,3.3349643e-05,0.019731464,0.00018967885,0.0039016504,151.99908088235293,Adhunik,-132.14946,3824.9883,101.58466,390.2422,-20.859365,356.3529,16.662981,217.34874,11.4999695,85.08087,22.008867,202.03116,14.323343,110.81232,12.713321,85.42841,-12.385253,57.20286,-0.17966779,74.14115,6.810868,48.43217,15.222286,136.11665,3.0486565,48.666473,-7.2883635,28.011156,-10.881859,61.954426,-1.9454693,44.335148,6.2275357,85.36258,10.878881,82.87225,-7.933027,79.52483,-6.426709,50.905384,Bangla
metal.00066.0.wav,66149,0.0827371701598167,0.0002089686749968,2416.671229196871,60172.28884384066,2089.6195571393937,23923.26972098213,4523.380596454327,283597.3696560902,0.1319448617788461,0.0006961098648387,0.4209518730640411,0.0687440484762191,-0.0019337058765813,0.0044053848832845,-0.0016432264819741,0.0010966625995934,58.72691761363637,metal,-113.12915802001952,812.0188598632812,92.80079650878906,99.7597198486328,-43.5574951171875,71.94226837158203,69.51377868652344,85.87828826904297,-8.111051559448242,33.112762451171875,23.19989776611328,27.64320373535156,-12.213662147521973,32.583431243896484,16.484703063964844,51.15993118286133,-21.988805770874023,32.97902297973633,21.66286849975586,31.04364585876465,-13.158162117004396,30.56365394592285,11.882172584533691,24.792104721069336,-24.09642601013184,13.459513664245604,-2.442834615707397,31.63169288635254,-9.474076271057127,16.527246475219727,5.580358028411865,15.712417602539062,-9.35745906829834,18.238630294799805,0.6074956655502319,30.860092163085938,-11.641934394836426,13.467308044433594,1.866696834564209,17.29979133605957,English
1113.wav,66150,0.20231731,0.0036750692,2014.440976934398,455124.9552119716,2442.489663389786,148575.52476460257,4695.811861478365,2731551.84381844,0.06708984375,0.001018900504479,0.23960193,0.09364265,-6.9467064e-06,0.034167178,-0.0001364872,0.0050948365,54.978390957446805,Islamic,-100.49862,2998.5493,104.466576,610.2796,19.319162,324.65564,17.478289,139.8984,-1.8580921,244.40802,7.952252,136.08171,-13.55243,66.83718,6.8780837,107.159996,-11.158796,93.475555,7.1223965,112.34556,4.3300815,68.3903,0.81391275,42.249733,2.067588,33.76257,3.5670834,46.209526,-5.67129,38.006325,-2.5579522,62.45183,-13.049169,83.55529,5.275378,65.07295,6.256083,147.28503,10.737324,117.27398,Bangla
disco.00016.9.wav,66149,0.2010209560394287,0.0016064001247286,2676.2461275438804,641098.5725058899,2693.581331761306,177201.44257543632,5726.009990985577,2629601.3992762417,0.1230806790865384,0.0032398927705527,0.4310046732425689,0.0818215236067771,-4.4433880248107016e-05,0.020881563425064,-0.0014812564477324,0.0087164780125021,123.046875,disco,-32.287532806396484,1625.9775390625,79.92523956298828,712.1795043945312,2.7715413570404053,324.90155029296875,28.92891502380371,177.58535766601562,8.615714073181152,69.08342742919922,2.364154815673828,92.64356994628906,0.7315523624420166,69.64369201660156,12.64798069000244,52.37485504150391,-3.865979671478272,38.59506988525391,9.31869411468506,41.596717834472656,0.611805260181427,35.591922760009766,3.4055893421173096,52.72917938232422,4.890008926391602,40.98897933959961,4.0917510986328125,37.67361068725586,-4.46113920211792,43.33667755126953,-0.4599886238574981,118.888671875,-1.3688197135925293,68.22178649902344,-1.37330424785614,48.10025405883789,-5.686465263366699,57.722633361816406,-1.2963343858718872,47.92427444458008,English
1688.wav,66150,0.19092396,0.0031616613,1330.8873916499406,51968.73501587855,1756.0689882970562,88294.47059618185,2400.041128305289,629923.8119770436,0.0594914362980769,0.0002213911050875,0.21840535,0.089169994,-2.9611616e-05,0.028013237,-0.00052090565,0.005454778,143.5546875,Islamic,-131.27325,735.0841,147.75394,317.16476,-2.0714958,112.04117,8.835235,73.67254,-15.948781,168.41685,-7.8856616,88.187325,12.24794,121.74786,-13.679258,57.380844,-31.994427,74.9166,6.8021693,73.88732,-3.2696674,45.4766,2.2941446,82.9728,6.6817374,80.93338,-15.494728,51.07942,-6.042371,26.86089,-1.3556719,27.12409,-11.8315735,30.401756,-4.3446345,40.599754,-5.709091,36.51442,-5.004246,50.184887,Bangla
country.00032.1.wav,66149,0.0302026458084583,0.0005606821505352,1779.2443023766016,519973.99371168646,2067.6018955465543,245984.46682336187,3938.257211538461,2418616.553874975,0.0748159555288461,0.0016696646227639,0.2861558198928833,0.0797410905361175,3.1326228054240346e-05,0.0009414770756848,3.4963635698659346e-05,0.0001672390353633,99.38401442307692,country,-287.7445983886719,6452.70947265625,109.42373657226562,1049.4171142578125,-2.759122133255005,175.39276123046875,41.949737548828125,113.71559143066406,-8.354633331298828,115.82009887695312,13.518415451049805,41.38668823242188,4.404899597167969,36.05458068847656,2.158103704452514,63.13227081298828,-9.960002899169922,23.6704158782959,-3.32729434967041,47.27373504638672,1.3436610698699951,39.52040100097656,-0.9292669296264648,50.84890365600586,-14.929360389709473,15.380925178527832,-22.093311309814453,64.7385482788086,-12.469809532165527,46.63275146484375,2.1167054176330566,25.99713706970215,5.6109466552734375,35.38433074951172,4.202554702758789,46.95404052734375,-4.607859134674072,27.76298713684082,1.0299750566482544,44.88719177246094,English
hiphop.00017.4.wav,66149,0.1915956884622573,0.0037540125194936,2331.2410558914926,333419.4138569315,2353.984839095021,102942.3111041436,5089.538198617788,1193185.169203782,0.1059119591346153,0.0029764852015929,0.4733344316482544,0.0794450640678405,9.574029036230058e-07,0.0129209086298942,-0.0005935906665399,0.0142655586823821,198.76802884615384,hiphop,-62.76127624511719,1973.139892578125,94.64749145507812,324.37896728515625,-9.224926948547363,413.2290344238281,52.728248596191406,170.26370239257812,-14.868448257446287,163.68722534179688,26.70196533203125,78.86136627197266,-12.070990562438965,102.38477325439452,17.945274353027344,47.80796432495117,-14.816129684448242,52.2226676940918,18.527223587036133,76.84678649902344,-9.81302547454834,89.6206283569336,10.510595321655272,62.35972213745117,-14.823439598083496,53.8388671875,7.5073466300964355,46.22609329223633,-8.184611320495605,53.92308807373047,6.149499893188477,64.02999114990234,-0.462613433599472,50.63029861450195,10.646148681640623,33.7230110168457,-1.2157551050186155,77.91414642333984,-4.541595935821533,111.25360107421876,English
615.wav,66150,0.20517361,0.004887089,2165.107996136136,525793.89275951,2493.6782179899665,160751.15605910815,5004.896146334135,2349598.18536604,0.0722280649038461,0.0018050839915078,0.33484975,0.10006414,8.35164e-05,0.022710439,0.0005312049,0.01158333,112.34714673913044,Folk,-78.70066,3803.0952,94.46912,867.2661,8.911695,365.23822,26.412613,181.44331,-1.0321103,208.75874,9.919431,168.17589,-5.631744,162.37132,-2.1037333,88.29743,-14.04336,177.19763,4.1575437,110.69049,0.61813587,106.509674,3.8023343,31.933271,-2.7264698,64.45026,-0.08315518,53.110626,-4.8132906,82.28019,-3.6378634,52.107746,-3.3303952,42.47856,1.1067529,37.615788,-2.8697433,22.994106,-2.3175285,25.906689,Bangla
808.wav,66150,0.19081168,0.00025227608,2812.305271119231,102090.41621529414,2096.159641159838,65665.00876624684,4953.547738882212,531880.7053110655,0.2004131610576923,0.0006494671071069,0.47348496,0.06397647,-0.0005155313,0.015805246,-0.0021935904,0.0066372645,129.19921875,Metal,-5.857047,249.37463,71.096115,399.88654,-31.041399,259.93546,60.95229,93.37967,-26.710611,63.362915,-11.090295,68.75708,-11.238683,66.67899,21.900444,103.509514,5.3557158,26.00148,8.06833,30.951939,-11.459097,33.881042,1.6819932,25.752209,-8.40116,18.774887,-2.0658612,52.124657,-3.7760277,39.063137,1.7909987,29.471025,-5.9270215,19.276909,-2.480451,17.985022,-4.2052865,18.102959,-7.3277197,24.931326,Bangla
hiphop.00008.8.wav,66149,0.1124205365777015,0.0039455504156649,3010.0316193823974,561290.7236252609,2242.239200338,70506.64369574543,5554.241286057692,1162330.518401727,0.1976900540865384,0.0069238566929066,0.4122507870197296,0.0823950171470642,0.0006894011748954,0.0049333148635923,0.0003723973059095,0.0060701025649905,123.046875,hiphop,-94.86067199707033,3465.147705078125,62.38695526123047,854.6693115234375,-42.67227935791016,878.4542846679688,29.19693374633789,414.8696594238281,-43.47057723999024,364.4164733886719,8.454050064086914,203.2239532470703,-31.491186141967773,228.0678100585937,2.9467663764953613,150.62503051757812,-25.607120513916016,121.55589294433594,18.57230758666992,47.18626403808594,-12.642138481140137,88.91503143310547,8.347485542297363,68.72293853759766,-15.519901275634766,65.55357360839844,0.5424512624740601,91.90504455566406,-6.039853096008301,82.610595703125,2.445383787155152,91.9382553100586,-6.235870838165283,102.01262664794922,10.6412935256958,105.7954330444336,4.383453845977783,92.77857208251952,6.257997989654541,116.49410247802734,English
781.wav,66150,0.30434898,0.0021832685,1994.7691566257624,513538.9349153145,2327.0092912191885,131518.58576173117,4402.960298978365,1539093.2854167456,0.0756197415865384,0.0022227925097448,0.21143556,0.08816421,-6.378847e-05,0.08219015,-0.00026831584,0.0047623008,86.1328125,Islamic,-74.74984,723.3054,91.12534,831.30994,-3.5251415,243.93884,4.27563,108.77734,-17.312677,268.80542,5.4231176,50.106316,-3.4107907,45.81632,-11.669866,122.2531,-11.067736,75.92284,2.5939362,81.06579,-15.690417,55.002247,-2.1380997,50.198887,-12.138531,41.79538,-12.080152,45.537342,0.4530986,26.471748,-8.169287,26.465618,-12.030646,40.922146,-9.1775675,74.84749,-15.042797,47.28133,-18.199038,63.39308,Bangla
